./train/cat/cat.5031.jpg,./train/dog/dog.11948.jpg
./train/cat/cat.10622.jpg,./train/dog/dog.6920.jpg
./train/cat/cat.4351.jpg,./train/dog/dog.2356.jpg
./train/cat/cat.10212.jpg,./train/dog/dog.8717.jpg
./train/cat/cat.4564.jpg,./train/dog/dog.4839.jpg
./train/cat/cat.11456.jpg,./train/dog/dog.5301.jpg
./train/cat/cat.1968.jpg,./train/dog/dog.5989.jpg
./train/cat/cat.8613.jpg,./train/dog/dog.9766.jpg
./train/cat/cat.2179.jpg,./train/dog/dog.11234.jpg
./train/cat/cat.1268.jpg,./train/dog/dog.10610.jpg
./train/cat/cat.12332.jpg,./train/dog/dog.8037.jpg
./train/cat/cat.276.jpg,./train/dog/dog.687.jpg
./train/cat/cat.2618.jpg,./train/dog/dog.7627.jpg
./train/cat/cat.5046.jpg,./train/dog/dog.8043.jpg
./train/cat/cat.10838.jpg,./train/dog/dog.4108.jpg
./train/cat/cat.2888.jpg,./train/dog/dog.10260.jpg
./train/cat/cat.3318.jpg,./train/dog/dog.11597.jpg
./train/cat/cat.4362.jpg,./train/dog/dog.2178.jpg
./train/cat/cat.6779.jpg,./train/dog/dog.7967.jpg
./train/cat/cat.6862.jpg,./train/dog/dog.12201.jpg
./train/cat/cat.3278.jpg,./train/dog/dog.12046.jpg
./train/cat/cat.6734.jpg,./train/dog/dog.1049.jpg
./train/cat/cat.6330.jpg,./train/dog/dog.3739.jpg
./train/cat/cat.1882.jpg,./train/dog/dog.8990.jpg
./train/cat/cat.1243.jpg,./train/dog/dog.6696.jpg
./train/cat/cat.9252.jpg,./train/dog/dog.2998.jpg
./train/cat/cat.7043.jpg,./train/dog/dog.6455.jpg
./train/cat/cat.5904.jpg,./train/dog/dog.7151.jpg
./train/cat/cat.2215.jpg,./train/dog/dog.4388.jpg
./train/cat/cat.9110.jpg,./train/dog/dog.7685.jpg
./train/cat/cat.3845.jpg,./train/dog/dog.9336.jpg
./train/cat/cat.165.jpg,./train/dog/dog.9575.jpg
./train/cat/cat.11914.jpg,./train/dog/dog.5296.jpg
./train/cat/cat.4426.jpg,./train/dog/dog.652.jpg
./train/cat/cat.2307.jpg,./train/dog/dog.6252.jpg
./train/cat/cat.4460.jpg,./train/dog/dog.1751.jpg
./train/cat/cat.9969.jpg,./train/dog/dog.3965.jpg
./train/cat/cat.11960.jpg,./train/dog/dog.1238.jpg
./train/cat/cat.328.jpg,./train/dog/dog.2080.jpg
./train/cat/cat.11475.jpg,./train/dog/dog.6365.jpg
./train/cat/cat.5694.jpg,./train/dog/dog.9046.jpg
./train/cat/cat.2543.jpg,./train/dog/dog.11230.jpg
./train/cat/cat.7729.jpg,./train/dog/dog.1062.jpg
./train/cat/cat.9168.jpg,./train/dog/dog.830.jpg
./train/cat/cat.9725.jpg,./train/dog/dog.9628.jpg
./train/cat/cat.2028.jpg,./train/dog/dog.10727.jpg
./train/cat/cat.665.jpg,./train/dog/dog.9296.jpg
./train/cat/cat.7279.jpg,./train/dog/dog.9286.jpg
./train/cat/cat.5965.jpg,./train/dog/dog.9526.jpg
./train/cat/cat.10550.jpg,./train/dog/dog.11911.jpg
./train/cat/cat.8115.jpg,./train/dog/dog.8381.jpg
./train/cat/cat.7423.jpg,./train/dog/dog.7683.jpg
./train/cat/cat.4157.jpg,./train/dog/dog.4256.jpg
./train/cat/cat.4480.jpg,./train/dog/dog.8619.jpg
./train/cat/cat.4102.jpg,./train/dog/dog.5914.jpg
./train/cat/cat.2821.jpg,./train/dog/dog.9811.jpg
./train/cat/cat.4206.jpg,./train/dog/dog.4649.jpg
./train/cat/cat.6372.jpg,./train/dog/dog.9861.jpg
./train/cat/cat.10760.jpg,./train/dog/dog.9345.jpg
./train/cat/cat.309.jpg,./train/dog/dog.7051.jpg
./train/cat/cat.7121.jpg,./train/dog/dog.2583.jpg
./train/cat/cat.7264.jpg,./train/dog/dog.48.jpg
./train/cat/cat.5371.jpg,./train/dog/dog.2970.jpg
./train/cat/cat.1816.jpg,./train/dog/dog.11548.jpg
./train/cat/cat.6989.jpg,./train/dog/dog.9846.jpg
./train/cat/cat.7229.jpg,./train/dog/dog.7592.jpg
./train/cat/cat.10671.jpg,./train/dog/dog.3003.jpg
./train/cat/cat.9006.jpg,./train/dog/dog.11443.jpg
./train/cat/cat.846.jpg,./train/dog/dog.6426.jpg
./train/cat/cat.12234.jpg,./train/dog/dog.343.jpg
./train/cat/cat.6802.jpg,./train/dog/dog.11500.jpg
./train/cat/cat.4130.jpg,./train/dog/dog.961.jpg
./train/cat/cat.10261.jpg,./train/dog/dog.4202.jpg
./train/cat/cat.3233.jpg,./train/dog/dog.3805.jpg
./train/cat/cat.6222.jpg,./train/dog/dog.2036.jpg
./train/cat/cat.12424.jpg,./train/dog/dog.2600.jpg
./train/cat/cat.10.jpg,./train/dog/dog.839.jpg
./train/cat/cat.7560.jpg,./train/dog/dog.10146.jpg
./train/cat/cat.8711.jpg,./train/dog/dog.8825.jpg
./train/cat/cat.11487.jpg,./train/dog/dog.8842.jpg
./train/cat/cat.10103.jpg,./train/dog/dog.3769.jpg
./train/cat/cat.8621.jpg,./train/dog/dog.2143.jpg
./train/cat/cat.9704.jpg,./train/dog/dog.11708.jpg
./train/cat/cat.571.jpg,./train/dog/dog.7283.jpg
./train/cat/cat.8642.jpg,./train/dog/dog.12103.jpg
./train/cat/cat.6042.jpg,./train/dog/dog.4027.jpg
./train/cat/cat.9973.jpg,./train/dog/dog.7964.jpg
./train/cat/cat.6362.jpg,./train/dog/dog.11254.jpg
./train/cat/cat.5520.jpg,./train/dog/dog.9432.jpg
./train/cat/cat.4417.jpg,./train/dog/dog.3723.jpg
./train/cat/cat.3351.jpg,./train/dog/dog.1347.jpg
./train/cat/cat.2079.jpg,./train/dog/dog.6045.jpg
./train/cat/cat.1755.jpg,./train/dog/dog.5490.jpg
./train/cat/cat.177.jpg,./train/dog/dog.1884.jpg
./train/cat/cat.2448.jpg,./train/dog/dog.7445.jpg
./train/cat/cat.5340.jpg,./train/dog/dog.1073.jpg
./train/cat/cat.3737.jpg,./train/dog/dog.6754.jpg
./train/cat/cat.5368.jpg,./train/dog/dog.262.jpg
./train/cat/cat.1665.jpg,./train/dog/dog.321.jpg
./train/cat/cat.12105.jpg,./train/dog/dog.5142.jpg
./train/cat/cat.5851.jpg,./train/dog/dog.4166.jpg
./train/cat/cat.2093.jpg,./train/dog/dog.10469.jpg
./train/cat/cat.7398.jpg,./train/dog/dog.8374.jpg
./train/cat/cat.9367.jpg,./train/dog/dog.11317.jpg
./train/cat/cat.10517.jpg,./train/dog/dog.11379.jpg
./train/cat/cat.1405.jpg,./train/dog/dog.10077.jpg
./train/cat/cat.2274.jpg,./train/dog/dog.2714.jpg
./train/cat/cat.8812.jpg,./train/dog/dog.12072.jpg
./train/cat/cat.7886.jpg,./train/dog/dog.9385.jpg
./train/cat/cat.10967.jpg,./train/dog/dog.6966.jpg
